"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","originaltext"
"1"," the best part about stranger things is that all the bad guys are like no ones gonna notice us in this dumb small town in",FALSE,0,NA,2019-07-08 02:59:10,FALSE,NA,"1148063952057917440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ryleewilliams",1,TRUE,FALSE,NA,NA,"RT @everelle17: The best part about Stranger Things is that all the bad guys are like “no one’s gonna notice us in this dumb small town in…"
"2"," stranger things 3 spoiler without context ",FALSE,0,NA,2019-07-08 02:59:10,FALSE,NA,"1148063950581448709",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YAMIIMINAJ",2394,TRUE,FALSE,NA,NA,"RT @lilactozier: stranger things 3 spoiler without context https://t.co/EmDwVFXrVT"
"3"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:59:10,FALSE,NA,"1148063950317051905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chembayy",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"4","stranger things circa 2019 ",FALSE,0,NA,2019-07-08 02:59:10,FALSE,NA,"1148063949562273792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jorge_jaramillo",0,FALSE,FALSE,NA,NA,"Stranger Things. Circa 2019 https://t.co/RhL6qy9e81"
"5"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:59:10,FALSE,NA,"1148063949524312065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daleofthefuture",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"6"," stranger things 3 spoiler without context ",FALSE,0,NA,2019-07-08 02:59:09,FALSE,NA,"1148063948358467586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Santy_RP_",2394,TRUE,FALSE,NA,NA,"RT @lilactozier: stranger things 3 spoiler without context https://t.co/EmDwVFXrVT"
"7","imagine how much cooler stranger things would be if reagan and george bush was the bad guy",FALSE,0,NA,2019-07-08 02:59:09,FALSE,NA,"1148063947909582848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealityInc",0,FALSE,FALSE,NA,NA,"Imagine how much cooler stranger things would be if Reagan and George Bush was the bad guy"
"8","stranger things 3 was intense i literally looooove",FALSE,0,NA,2019-07-08 02:59:09,FALSE,NA,"1148063947351662592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_aguilarkarla",0,FALSE,FALSE,NA,NA,"Stranger things 3 was intense, I literally looooove"
"9","noticed a minor slipup on   red mampms were discontinued from 1976 to 1987",FALSE,0,NA,2019-07-08 02:59:09,FALSE,NA,"1148063944650690562",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pgerak",0,FALSE,FALSE,NA,NA,"Noticed a minor slip-up on @Stranger_Things - red M&amp;Ms were discontinued from 1976 to 1987."
"10","alexei didnt deserve how dirty the stranger things writing team did him what a wholesome boy",FALSE,0,NA,2019-07-08 02:59:07,FALSE,NA,"1148063937809846273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilee_lyn_",0,FALSE,FALSE,NA,NA,"ALEXEI DIDNT DESERVE HOW DIRTY THE STRANGER THINGS WRITING TEAM DID HIM. What a wholesome boy"
"11","anyways i finished stranger things ",FALSE,0,NA,2019-07-08 02:59:07,FALSE,NA,"1148063937642029056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agbsunrise",0,FALSE,FALSE,NA,NA,"anyways i finished stranger things https://t.co/vME0tvxJta"
"12","omg stranger things thats wt i forgot to do",FALSE,0,NA,2019-07-08 02:59:06,FALSE,NA,"1148063935288864770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lyscherkkc852",0,FALSE,FALSE,NA,NA,"omg stranger things thats wt i forgot to do<U+0001F921><U+0001F921><U+0001F921>"
"13"," stranger things is so unrealistic lol theres monsters in it yeah thats not real lol plus if this all happened in the",FALSE,0,NA,2019-07-08 02:59:06,FALSE,NA,"1148063934038941696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IsabellaJ308",8925,TRUE,FALSE,NA,NA,"RT @drewisgooden: Stranger Things is so unrealistic lol, there’s monsters in it? Yeah that’s not real lol. Plus if this all happened in the…"
"14","stranger things season 3 all the pop culture references and homages episode by episode  ",FALSE,0,NA,2019-07-08 02:59:05,FALSE,NA,"1148063931186872320",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","thatsmye",0,FALSE,FALSE,NA,NA,"‘Stranger Things’ Season 3: All the Pop Culture References and Homages, Episode by Episode https://t.co/OUpUcLd9m5 https://t.co/8TRcjteDfI"
"15","stranger things 3 did not just end like that",FALSE,0,NA,2019-07-08 02:59:05,FALSE,NA,"1148063929983127552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valyrianbarnes",0,FALSE,FALSE,NA,NA,"STRANGER THINGS 3 DID NOT JUST END LIKE THAT"
"16"," joining the give them a spinoff already team   strangerthings ",FALSE,0,NA,2019-07-08 02:59:05,FALSE,NA,"1148063928649433088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","011_trash",404,TRUE,FALSE,NA,NA,"RT @itsleviosara: Joining the 'give them a spin-off already' team <U+0001F366> @Stranger_Things #StrangerThings https://t.co/BnGXCziCEN"
"17","i hear hawaiian shirts are trending because of   i beat them by 3 dayscheck the timelinetrendsetter",FALSE,0,"IDontDoGuilt",2019-07-08 02:59:04,FALSE,"1145861892730171397","1148063927214977024","242981554","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IDontDoGuilt",0,FALSE,FALSE,NA,NA,"I hear Hawaiian shirts are trending because of @Stranger_Things . I beat them by 3 days....Check the timeline....#trendsetter"
"18"," stranger things 2016 ",FALSE,0,NA,2019-07-08 02:59:04,FALSE,NA,"1148063927122575361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GandalfHannah",44,TRUE,FALSE,NA,NA,"RT @michaelgclump: Stranger Things (2016) https://t.co/6hhD9GwUOX"
"19"," stranger things joyce byersseason 1 i need to find my sonseason 2 i need to save my sonseason 3 why are my magn",FALSE,0,NA,2019-07-08 02:59:04,FALSE,NA,"1148063926040637440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briasue",217,TRUE,FALSE,NA,NA,"RT @janaamohamedddd: stranger things joyce byers:
season 1: I NEED TO FIND MY SON
season 2: I NEED TO SAVE MY SON
season 3: WHY ARE MY MAGN…"
"20","so pumped to start binging ",FALSE,0,NA,2019-07-08 02:59:04,FALSE,NA,"1148063925688254464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsaustinnbitch",0,FALSE,FALSE,NA,NA,"So pumped to start binging @Stranger_Things"
"21","stranger things has officially consumed me once again",FALSE,0,NA,2019-07-08 02:59:04,FALSE,NA,"1148063924765560833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breannahill45",0,FALSE,FALSE,NA,NA,"Stranger things has officially consumed me once again"
"22","why end stranger things like that man",FALSE,0,NA,2019-07-08 02:59:04,FALSE,NA,"1148063924731781121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xoxjasmineh",0,FALSE,FALSE,NA,NA,"why end stranger things like that man"
"23"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:59:03,FALSE,NA,"1148063923372994560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heinz_rebecca",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"24"," stranger things season 3 episode 7 ",FALSE,0,NA,2019-07-08 02:59:03,FALSE,NA,"1148063923117023237",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suzieq132",1,TRUE,FALSE,NA,NA,"RT @Remy_Anne: Stranger Things Season 3, Episode 7: https://t.co/3eovehYUdz"
"25","i feel like season3 of  is the most memeable season  i love you  best ",FALSE,0,NA,2019-07-08 02:59:03,FALSE,NA,"1148063922856943617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aaronorjohnson",0,FALSE,FALSE,NA,NA,"I feel like #season3 of @Stranger_Things is the most meme-able season. @Twitter I LOVE YOU. <U+0001F44F><U+0001F3FB> #best https://t.co/s9MwphIygz"
"26","ok and season 4 of stranger things lets go",FALSE,0,"kyra_rain12",2019-07-08 02:59:03,FALSE,"1147398133082546176","1148063922315902976","901685956553605121","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyra_rain12",0,FALSE,FALSE,NA,NA,"OK AND SEASON 4 OF STRANGER THINGS LETS GO"
"27"," watching stranger thingsi lived through the 80 and i never saw a teenager dressed like this ",FALSE,0,NA,2019-07-08 02:59:03,FALSE,NA,"1148063919673683968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yesitsgretchen",10,TRUE,FALSE,NA,NA,"RT @chrissteinplays: Watching Stranger Things.
I lived through the 80' and I never saw a teenager dressed like this https://t.co/LyekGzzLLX"
"28"," hi garry hes not dead post credit stranger things 3 quote leave the american dont worry bet hes back in 4",FALSE,0,"NERDEROTIC",2019-07-08 02:59:02,FALSE,NA,"1148063919082074113","2881988283","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Huw_Merlin",0,FALSE,FALSE,NA,NA,"@NERDEROTIC Hi Garry, he's not dead. Post credit. Stranger Things 3, quote, leave the American. 
Don't worry, bet he's back in 4."
"29"," 2 minutes into stranger things season 3 and weve already got evil soviet soldiers choking people out for no reason fol",FALSE,0,NA,2019-07-08 02:59:02,FALSE,NA,"1148063917941374977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HappyConfusion",155,TRUE,FALSE,NA,NA,"RT @battletoheaven: 2 minutes into Stranger Things season 3 and we’ve already got evil soviet soldiers choking people out for no reason fol…"
"30","stranger things season 3 best one yet what an incredible show",FALSE,0,NA,2019-07-08 02:59:02,FALSE,NA,"1148063917790388226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1996itbegan",0,FALSE,FALSE,NA,NA,"Stranger Things season 3. Best one yet. What an incredible show."
"31","stranger things 3 just fucking watch it",FALSE,0,NA,2019-07-08 02:59:01,FALSE,NA,"1148063912023097345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trvsdela",0,FALSE,FALSE,NA,NA,"STRANGER. THINGS. 3. Just fucking watch it."
"32"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:59:01,FALSE,NA,"1148063911557521411",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hyimbry",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"33"," stranger things 2016 ",FALSE,0,NA,2019-07-08 02:59:00,FALSE,NA,"1148063908281892866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikeysteams022",1018,TRUE,FALSE,NA,NA,"RT @JimHalpert__: Stranger Things (2016) https://t.co/s2vYLaQOdR"
"34","a whole love song with harmony in the middle of saving the world dusty buns and suziepoo",FALSE,0,NA,2019-07-08 02:59:00,FALSE,NA,"1148063907975770113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","islsweet",0,FALSE,FALSE,NA,NA,"A whole love song with harmony in the middle of saving the world
@Stranger_Things 
<U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>
Dusty buns and suziepoo"
"35","the stranger things season finale just shred my heart into little pieces",FALSE,0,NA,2019-07-08 02:58:59,FALSE,NA,"1148063906243448834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tellalie_",0,FALSE,FALSE,NA,NA,"The Stranger Things season finale just shred my heart into little pieces."
"36","its not stranger things until steve gets the shit beat outta him",FALSE,0,NA,2019-07-08 02:58:59,FALSE,NA,"1148063903332519936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nlzimmerer",0,FALSE,FALSE,NA,NA,"It’s not Stranger Things until Steve gets the shit beat outta him."
"37"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:59,FALSE,NA,"1148063902615375877",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevomunoz72",14298,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"38","stranger things 3 has me fucked up",FALSE,0,NA,2019-07-08 02:58:58,FALSE,NA,"1148063902313242624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevinckeiser",0,FALSE,FALSE,NA,NA,"Stranger Things 3 has me FUCKED up"
"39"," the netflix hit stranger things is built on nostalgia for late 70s and 80s pop culture season 3 raised the ante ",FALSE,0,NA,2019-07-08 02:58:58,FALSE,NA,"1148063901579448320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElioH4X0R",222,TRUE,FALSE,NA,NA,"RT @nytimes: The Netflix hit “Stranger Things” is built on nostalgia for late ’70s and ’80s pop culture. Season 3 raised the ante. https://…"
"40","my emotions   watching stranger things",FALSE,0,NA,2019-07-08 02:58:58,FALSE,NA,"1148063901415854080",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","_NEHTE",0,FALSE,FALSE,NA,NA,"MY EMOTIONS <U+0001F62D><U+0001F62D><U+0001F62D> — watching Stranger Things"
"41","the amount of people in my mentions thinking im maya hawke fghjkl i wish i was that lucky but im totally just a s ",FALSE,0,NA,2019-07-08 02:58:58,TRUE,NA,"1148063901348769793",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","robinscoopsahoy",0,FALSE,FALSE,NA,NA,"the amount of people in my mentions thinking I’m Maya Hawke fghjkl I wish I was that lucky but I’m totally just a s… https://t.co/AcvnflQgfL"
"42"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:58,FALSE,NA,"1148063900627329024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_kashleigh",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"43","stranger things 1 and 2 was like watching the packers win the super bowl and stranger things 3 was like watching the packers lose to seattle",FALSE,0,NA,2019-07-08 02:58:57,FALSE,NA,"1148063896047169537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeMarron9",0,FALSE,FALSE,NA,NA,"Stranger Things 1 and 2 was like watching the Packers win the Super Bowl and Stranger Things 3 was like watching the Packers lose to Seattle"
"44"," just sarah paulson dancing with the stranger things kids ",FALSE,0,NA,2019-07-08 02:58:56,FALSE,NA,"1148063893522198528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willsmindflayer",386,TRUE,FALSE,NA,NA,"RT @rntaklein: just sarah paulson dancing with the stranger things kids https://t.co/Bu07yN1YEY"
"45"," steve dustin and robin knowing theyre the best trio on stranger things ",FALSE,0,NA,2019-07-08 02:58:55,FALSE,NA,"1148063887801094144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sadmanjean",2180,TRUE,FALSE,NA,NA,"RT @gcznadia: steve dustin and robin knowing they’re the best trio on stranger things https://t.co/DZk8DXszEp"
"46"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:55,FALSE,NA,"1148063886559649794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RameyKWilder",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"47","que final triste de stranger things loco",FALSE,0,NA,2019-07-08 02:58:54,FALSE,NA,"1148063885594939392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pucci_Cristian",0,FALSE,FALSE,NA,NA,"Que final triste de stranger things loco"
"48","ive decided that stranger things season 3 is straight up just bad i submitted it to the good taste committee and ",FALSE,0,NA,2019-07-08 02:58:54,TRUE,NA,"1148063883560652800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gmcalpin",0,FALSE,FALSE,NA,NA,"I’ve decided that Stranger Things season 3 is straight up just bad. I submitted it to the Good Taste Committee and… https://t.co/U1WWeL9FC6"
"49","i got max mayfield ",FALSE,0,NA,2019-07-08 02:58:52,FALSE,NA,"1148063876497465345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImAliceM",0,FALSE,FALSE,NA,NA,"I got Max Mayfield! https://t.co/uAfcoYmg4f"
"50"," stranger things saw other shows like riverdale queerbaiting and decided to straight bait their audience their minds are",FALSE,0,NA,2019-07-08 02:58:52,FALSE,NA,"1148063873649577984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeyEllyOverHere",470,TRUE,FALSE,NA,NA,"RT @jetaimebev: stranger things saw other shows like riverdale queerbaiting and decided to STRAIGHT bait their audience... their minds are…"
"51","stranger things is giving me anxiety ",FALSE,0,NA,2019-07-08 02:58:52,FALSE,NA,"1148063873121083392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_vvvenessa",0,FALSE,FALSE,NA,NA,"Stranger things is giving me anxiety <U+0001F605>"
"52"," stranger things storyline did him dirty af ",FALSE,0,"JacksonParker_",2019-07-08 02:58:51,FALSE,"1147420559019409408","1148063871883710466","457178497","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnnynchill",0,FALSE,FALSE,NA,NA,"@JacksonParker_ Stranger Things storyline did him dirty af <U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F>"
"53"," bet im tryna find a new show to watch hell i really just renewed my account for stranger things ",FALSE,0,"mayah_mylin",2019-07-08 02:58:51,FALSE,"1148063082167590912","1148063870256332800","1119112272003993603","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Damn_Taeeee",0,FALSE,FALSE,NA,NA,"@mayah_mylin Bet i’m tryna find a new show to watch hell I really just renewed my account for stranger things <U+0001F480>"
"54","  you know what i was cry heaving and everything",FALSE,0,"vinlewist",2019-07-08 02:58:50,FALSE,"1148063231371554821","1148063867936919553","2911454624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lzixxaa",0,FALSE,FALSE,NA,NA,"@vinlewist @Stranger_Things You know WHAT... I was cry heaving and everything"
"55","so stranger things season 3 was pretty great and its my favorite season",FALSE,0,NA,2019-07-08 02:58:50,FALSE,NA,"1148063867416829952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnthonyS_",0,FALSE,FALSE,NA,NA,"So Stranger Things season 3 was pretty great. And it's my favorite season."
"56"," set in 1985 strangerthings season 3 includes plenty of nods to the decade here are some of the references you may have mi",FALSE,0,NA,2019-07-08 02:58:50,FALSE,NA,"1148063867412582400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abs0lut1on",11,TRUE,FALSE,NA,NA,"RT @IndieWire: Set in 1985, #StrangerThings Season 3 includes plenty of nods to the decade. Here are some of the references you may have mi…"
"57","vou ver o 3 ep de stranger things agr",FALSE,0,NA,2019-07-08 02:58:50,FALSE,NA,"1148063866200440832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spiderchn",0,FALSE,FALSE,NA,NA,"vou ver o 3 ep de stranger things agr"
"58"," do you guys have any questions about magnets",FALSE,0,NA,2019-07-08 02:58:50,FALSE,NA,"1148063865248206848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","melanie37148758",50,TRUE,FALSE,NA,NA,"RT @MrRandyHavens: @Stranger_Things DO YOU GUYS HAVE ANY QUESTIONS ABOUT MAGNETS?"
"59"," stranger things saw other shows like riverdale queerbaiting and decided to straight bait their audience their minds are",FALSE,0,NA,2019-07-08 02:58:49,FALSE,NA,"1148063861368643585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eli09_samuel",470,TRUE,FALSE,NA,NA,"RT @jetaimebev: stranger things saw other shows like riverdale queerbaiting and decided to STRAIGHT bait their audience... their minds are…"
"60"," my twitter feed rn be likehot girl summer earthquakestranger thingsprincess ariel earthquakeearthquakemus",FALSE,0,NA,2019-07-08 02:58:49,FALSE,NA,"1148063860709965825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hazelmazel00",14294,TRUE,FALSE,NA,NA,"RT @imlowkeycool: My twitter feed rn be like:

-hot girl summer 
-earthquake
-Stranger Things
-princess Ariel 
-earthquake
-earthquake
-mus…"
"61","after finishing season 3 of stranger things this is how i feel ",FALSE,0,NA,2019-07-08 02:58:48,FALSE,NA,"1148063860009635842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leftistwitch",0,FALSE,FALSE,NA,NA,"after finishing season 3 of stranger things this is how I feel https://t.co/osDi5FIpIJ"
"62","i love so fucking much stranger things that it makes me cry in a good way ",FALSE,0,NA,2019-07-08 02:58:48,FALSE,NA,"1148063858721820672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsmilelopez",0,FALSE,FALSE,NA,NA,"I love so fucking much Stranger Things that it makes me cry in a good way <U+0001F62D><U+0001F60D>"
"63","i watched the first episode of stranger things tonight im at a place where i can watch netflix on tv so im gonn ",FALSE,0,NA,2019-07-08 02:58:48,TRUE,NA,"1148063858579398656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Janerette",0,FALSE,FALSE,NA,NA,"I watched the first episode of Stranger Things tonight. I’m at a place where I can watch Netflix on TV, so I’m gonn… https://t.co/jpw7N1BLHc"
"64","the saddest part about this season of stranger things is knowing the next season is going to fucking blow",FALSE,0,NA,2019-07-08 02:58:48,FALSE,NA,"1148063858545872898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sinnfinden",0,FALSE,FALSE,NA,NA,"the saddest part about this season of stranger things is knowing the next season is going to fucking blow"
"65","finished stranger things season 3 and ",FALSE,0,NA,2019-07-08 02:58:48,FALSE,NA,"1148063856566165504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nessaboobears",0,FALSE,FALSE,NA,NA,"Finished stranger things season 3. And <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>"
"66","celestes twins on big little lies are giving some emmy performances this season those stranger things kids better watch their necks",FALSE,0,NA,2019-07-08 02:58:47,FALSE,NA,"1148063854967939072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bizzyems",0,FALSE,FALSE,NA,NA,"Celeste’s twins on Big Little Lies are giving some Emmy performances this season!!!!!!! Those Stranger Things kids better watch their necks"
"67"," also remembering how billy from stranger things is rob lowe from st elmos fire ",FALSE,0,NA,2019-07-08 02:58:47,FALSE,NA,"1148063853718065157",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LunaYeniferV",34,TRUE,FALSE,NA,NA,"RT @heathen_king: also remembering how billy from stranger things is Rob Lowe from St Elmo’s Fire https://t.co/F5Z4TQSYJV"
"68"," stranger things 2016 ",FALSE,0,NA,2019-07-08 02:58:47,FALSE,NA,"1148063852875210753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabriellesakel",1018,TRUE,FALSE,NA,NA,"RT @JimHalpert__: Stranger Things (2016) https://t.co/s2vYLaQOdR"
"69","finished stranger things last night amp now i dont know what to watch",FALSE,0,NA,2019-07-08 02:58:46,FALSE,NA,"1148063851667083265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jesssmejia",0,FALSE,FALSE,NA,NA,"finished Stranger Things last night &amp; now I don’t know what to watch"
"70"," stranger things saw other shows like riverdale queerbaiting and decided to straight bait their audience their minds are",FALSE,0,NA,2019-07-08 02:58:46,FALSE,NA,"1148063848282427394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angclblush",470,TRUE,FALSE,NA,NA,"RT @jetaimebev: stranger things saw other shows like riverdale queerbaiting and decided to STRAIGHT bait their audience... their minds are…"
"71","i respectfully do not accept the ending to stranger things absolutely loved it emotionally do not accept it",FALSE,0,NA,2019-07-08 02:58:45,FALSE,NA,"1148063847141597185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordan_murray5",0,FALSE,FALSE,NA,NA,"I respectfully do not accept the ending to stranger things. Absolutely loved it. Emotionally do not accept it."
"72"," winona ryder in stranger things s3 2019 ",FALSE,0,NA,2019-07-08 02:58:45,FALSE,NA,"1148063847124787205",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosecoloredcam",4355,TRUE,FALSE,NA,NA,"RT @katiexdelrey: winona ryder in stranger things s3 (2019) https://t.co/jElmzqseh6"
"73","ouch my hea",FALSE,0,NA,2019-07-08 02:58:45,FALSE,NA,"1148063846483058689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeeJRuiz",0,FALSE,FALSE,NA,NA,"Ouch my heart  @Stranger_Things"
"74","i need to sleep but i also need to finish binge watching stranger things ",FALSE,0,NA,2019-07-08 02:58:45,FALSE,NA,"1148063846470430720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngeDam87",0,FALSE,FALSE,NA,NA,"I need to sleep, but I also need to finish binge watching stranger things <U+0001F62D>"
